BusinessEntityID;PersonType;NameStyle;Title;FirstName;MiddleName;LastName;Suffix;EmailPromotion
18824;IN;0;NULL;Matthew;NULL;Miller;NULL;0
18825;IN;0;NULL;Dana;K;Martin;NULL;1
18826;IN;0;NULL;Dana;NULL;Gomez;NULL;0
18827;IN;0;NULL;Dana;M;Ruiz;NULL;0
18828;IN;0;NULL;Matthew;W;Moore;NULL;0
18829;IN;0;NULL;Dana;C;Diaz;NULL;1
18830;IN;0;NULL;Dana;NULL;Alvarez;NULL;2
18831;IN;0;NULL;Dana;NULL;Jiménez;NULL;1
18832;IN;0;NULL;Matthew;L;Taylor;NULL;0
18833;IN;0;NULL;Dana;D;Moreno;NULL;0
18834;IN;0;NULL;Matthew;NULL;Anderson;NULL;0
18835;IN;0;NULL;Matthew;K;Thomas;NULL;0
18836;IN;0;NULL;Dana;NULL;Muñoz;NULL;1
18837;IN;0;NULL;Dana;J;Alonso;NULL;1
18838;IN;0;NULL;Brandy;NULL;Malhotra;NULL;2
18839;IN;0;NULL;Matthew;NULL;Jackson;NULL;1
18840;IN;0;NULL;Matthew;NULL;White;NULL;1
18841;IN;0;NULL;Matthew;NULL;Harris;NULL;1
18842;IN;0;NULL;Brandy;S;Sai;NULL;0
18843;IN;0;NULL;Matthew;F;Martin;NULL;0
18844;IN;0;NULL;Orlando;NULL;Gutierrez;NULL;1
18845;IN;0;NULL;Brandy;J;Arun;NULL;2
18846;IN;0;NULL;Matthew;NULL;Garcia;NULL;1
18847;IN;0;NULL;Matthew;L;Martinez;NULL;1
18848;IN;0;NULL;Brandy;A;Madan;NULL;1
18849;IN;0;NULL;Matthew;D;Robinson;NULL;0
18850;IN;0;NULL;Brandy;W;Srini;NULL;0
18851;IN;0;NULL;Brandy;P;Prasad;NULL;0
18852;IN;0;NULL;Matthew;L;Clark;NULL;0
18853;IN;0;NULL;Brandy;NULL;Saunders;NULL;0
18854;IN;0;NULL;Brandy;A;Rana;NULL;1
18855;IN;0;NULL;Brandy;NULL;Raman;NULL;0
18856;IN;0;NULL;Matthew;NULL;Rodriguez;NULL;0
18857;IN;0;NULL;Brandy;NULL;Subram;NULL;2
18858;IN;0;NULL;Brandy;NULL;Mehta;NULL;0
18859;IN;0;NULL;Orlando;H;Torres;NULL;1
18860;IN;0;NULL;Brandy;NULL;Garcia;NULL;0
18861;IN;0;NULL;Matthew;NULL;Lee;NULL;2
18862;IN;0;NULL;Matthew;NULL;Walker;NULL;0
18863;IN;0;NULL;Andrew;NULL;Smith;NULL;0
18864;IN;0;NULL;Brandy;B;Fernandez;NULL;1
18865;IN;0;NULL;Brandy;S;Lopez;NULL;0
18866;IN;0;NULL;Brandy;L;Martinez;NULL;1
18867;IN;0;NULL;Andrew;F;Johnson;NULL;0
18868;IN;0;NULL;Andrew;W;Williams;NULL;0
18869;IN;0;NULL;Andrew;C;Jones;NULL;0
18870;IN;0;NULL;Andrew;NULL;Brown;NULL;0
18871;IN;0;NULL;Brandy;NULL;Gonzalez;NULL;1
18872;IN;0;NULL;Andrew;C;Davis;NULL;0
18873;IN;0;NULL;Brandy;NULL;Sanchez;NULL;0
18874;IN;0;NULL;Brandy;C;Perez;NULL;1
18875;IN;0;NULL;Whitney;J;Suri;NULL;2
18876;IN;0;NULL;Andrew;C;Miller;NULL;0
18877;IN;0;NULL;Whitney;NULL;Kapoor;NULL;0
18878;IN;0;NULL;Andrew;R;Wilson;NULL;2
18879;IN;0;NULL;Andrew;A;Moore;NULL;0
18880;IN;0;NULL;Orlando;A;Dominguez;NULL;1
18881;IN;0;NULL;Whitney;NULL;Chandra;NULL;1
18882;IN;0;NULL;Andrew;B;Taylor;NULL;2
18883;IN;0;NULL;Whitney;F;Patel;NULL;0
18884;IN;0;NULL;Whitney;NULL;Kovár;NULL;0
18885;IN;0;NULL;Andrew;NULL;Anderson;NULL;1
18886;IN;0;NULL;Andrew;C;Thomas;NULL;2
18887;IN;0;NULL;Andrew;NULL;Jackson;NULL;0
18888;IN;0;NULL;Whitney;D;Malhotra;NULL;0
18889;IN;0;NULL;Andrew;T;Wedge;NULL;1
18890;IN;0;NULL;Tamer;A;Salah;NULL;0
18891;IN;0;NULL;Andrew;J;Garcia;NULL;1
18892;IN;0;NULL;Andrew;C;Martinez;NULL;0
18893;IN;0;NULL;Whitney;NULL;Madan;NULL;1
18894;IN;0;NULL;Andrew;J;Robinson;NULL;1
18895;IN;0;NULL;Whitney;NULL;Srini;NULL;0
18896;IN;0;NULL;Andrew;L;Clark;NULL;0
18897;IN;0;NULL;Whitney;C;Prasad;NULL;0
18898;IN;0;NULL;Andrew;N;Rodriguez;NULL;1
18899;IN;0;NULL;Orlando;NULL;Gill;NULL;0
18900;IN;0;NULL;Whitney;NULL;Sara;NULL;0
18901;IN;0;NULL;Andrew;NULL;Lewis;NULL;0
18902;IN;0;NULL;Whitney;A;Rana;NULL;2
18903;IN;0;NULL;Andrew;G;Lee;NULL;0
18904;IN;0;NULL;Whitney;NULL;Raman;NULL;2
18905;IN;0;NULL;Whitney;NULL;Subram;NULL;1
18906;IN;0;NULL;Andrew;M;Walker;NULL;0
18907;IN;0;NULL;Joseph;T;Smith;NULL;0
18908;IN;0;NULL;Whitney;T;Mehta;NULL;0
18909;IN;0;NULL;Joseph;L;Johnson;NULL;1
18910;IN;0;NULL;Whitney;H;Garcia;NULL;1
18911;IN;0;NULL;Joseph;T;Williams;NULL;0
18912;IN;0;NULL;Joseph;NULL;Jones;NULL;0
18913;IN;0;NULL;Whitney;NULL;Lopez;NULL;0
18914;IN;0;NULL;Joseph;M;Brown;NULL;0
18915;IN;0;NULL;Joseph;E;Davis;NULL;1
18916;IN;0;NULL;Whitney;C;Martinez;NULL;2
18917;IN;0;NULL;Joseph;A;Miller;NULL;0
18918;IN;0;NULL;Joseph;L;Wilson;NULL;0
18919;IN;0;NULL;Whitney;Y;Gonzalez;NULL;0
18920;IN;0;NULL;Orlando;E;Vazquez;NULL;0
18921;IN;0;NULL;Whitney;C;Rodriguez;NULL;0
18922;IN;0;NULL;Joseph;L;Moore;NULL;0
18923;IN;0;NULL;Whitney;C;Sanchez;NULL;2
18924;IN;0;NULL;Whitney;NULL;Perez;NULL;0
18925;IN;0;NULL;Joseph;T;Taylor;NULL;0
18926;IN;0;NULL;Joseph;A;Anderson;NULL;2
18927;IN;0;NULL;Chelsea;L;Suri;NULL;0
18928;IN;0;NULL;Chelsea;NULL;Jordan;NULL;1
18929;IN;0;NULL;Joseph;P;Thomas;NULL;0
18930;IN;0;NULL;Chelsea;D;Chandra;NULL;0
18931;IN;0;NULL;Chelsea;P;Patel;NULL;0
18932;IN;0;NULL;Chelsea;NULL;Weber;NULL;1
18933;IN;0;NULL;Chelsea;P;McDonald;NULL;0
18934;IN;0;NULL;Joseph;R;Jackson;NULL;0
18935;IN;0;NULL;Chelsea;NULL;Sai;NULL;0
18936;IN;0;NULL;Joseph;NULL;White;NULL;0
18937;IN;0;NULL;Orlando;NULL;Blanco;NULL;0
18938;IN;0;NULL;Chelsea;M;Arun;NULL;2
18939;IN;0;NULL;Chelsea;O;Madan;NULL;1
18940;IN;0;NULL;Chelsea;S;Srini;NULL;1
18941;IN;0;NULL;Chelsea;M;Prasad;NULL;0
18942;IN;0;NULL;Chelsea;S;Sara;NULL;1
18943;IN;0;NULL;Chelsea;R;Ray;NULL;2
18944;IN;0;NULL;Joseph;D;Harris;NULL;0
18945;IN;0;NULL;Chelsea;C;Raman;NULL;0
18946;IN;0;NULL;Joseph;NULL;Martin;NULL;0
18947;IN;0;NULL;Chelsea;NULL;Subram;NULL;2
18948;IN;0;NULL;Joseph;NULL;Thompson;NULL;0
18949;IN;0;NULL;Chelsea;NULL;Mehta;NULL;0
18950;IN;0;NULL;Kelvin;E;Ma;NULL;0
18951;IN;0;NULL;Orlando;NULL;Serrano;NULL;1
18952;IN;0;NULL;Chelsea;NULL;Garcia;NULL;0
18953;IN;0;NULL;Chelsea;J;Fernandez;NULL;0
18954;IN;0;NULL;Chelsea;NULL;Lopez;NULL;1
18955;IN;0;NULL;Joseph;M;Garcia;NULL;1
18956;IN;0;NULL;Joseph;E;Martinez;NULL;0
18957;IN;0;NULL;Joseph;NULL;Robinson;NULL;1
18958;IN;0;NULL;Chelsea;S;Martinez;NULL;1
18959;IN;0;NULL;Joseph;D;Clark;NULL;0
18960;IN;0;NULL;Chelsea;E;Gonzalez;NULL;2
18961;IN;0;NULL;Chelsea;NULL;Rodriguez;NULL;2
18962;IN;0;NULL;Joseph;NULL;Rodriguez;NULL;0
18963;IN;0;NULL;Chelsea;NULL;Sanchez;NULL;0
18964;IN;0;NULL;Joseph;M;Lewis;NULL;0
18965;IN;0;NULL;Chelsea;K;Perez;NULL;1
18966;IN;0;NULL;Joseph;F;Lee;NULL;2
18967;IN;0;NULL;Veronica;D;Suri;NULL;0
18968;IN;0;NULL;Veronica;G;Kapoor;NULL;0
18969;IN;0;NULL;Joseph;E;Walker;NULL;1
18970;IN;0;NULL;Orlando;NULL;Ramos;NULL;0
18971;IN;0;NULL;Veronica;NULL;Chandra;NULL;0
18972;IN;0;NULL;Veronica;NULL;Patel;NULL;0
18973;IN;0;NULL;Veronica;G;Vance;NULL;2
18974;IN;0;NULL;Veronica;J;Malhotra;NULL;0
18975;IN;0;NULL;Veronica;NULL;Sai;NULL;0
18976;IN;0;NULL;Veronica;J;Arun;NULL;0
18977;IN;0;NULL;Nicholas;A;Williams;NULL;0
18978;IN;0;NULL;Veronica;C;Madan;NULL;0
18979;IN;0;NULL;Nicholas;L;Jones;NULL;0
18980;IN;0;NULL;Veronica;NULL;Srini;NULL;2
18981;IN;0;NULL;Veronica;J;Prasad;NULL;2
18982;IN;0;NULL;Orlando;J;Carlson;NULL;0
18983;IN;0;NULL;Veronica;NULL;Sara;NULL;0
18984;IN;0;NULL;Nicholas;S;Brown;NULL;2
18985;IN;0;NULL;Nicholas;NULL;Davis;NULL;0
18986;IN;0;NULL;Veronica;R;Rana;NULL;2
18987;IN;0;NULL;Nicholas;S;Wilson;NULL;1
18988;IN;0;NULL;Veronica;R;Raman;NULL;2
18989;IN;0;NULL;Veronica;J;Subram;NULL;1
18990;IN;0;NULL;Veronica;NULL;Mehta;NULL;1
18991;IN;0;NULL;Veronica;R;Garcia;NULL;0
18992;IN;0;NULL;Nicholas;NULL;Moore;NULL;1
18993;IN;0;NULL;Veronica;NULL;Fernandez;NULL;2
18994;IN;0;NULL;Veronica;A;Lopez;NULL;0
18995;IN;0;NULL;Nicholas;NULL;Taylor;NULL;0
18996;IN;0;NULL;Nicholas;NULL;Anderson;NULL;1
18997;IN;0;NULL;Veronica;S;Martinez;NULL;2
18998;IN;0;NULL;Nicholas;H;Jackson;NULL;1
18999;IN;0;NULL;Nicholas;G;White;NULL;1
19000;IN;0;NULL;Veronica;C;Gonzalez;NULL;1
19001;IN;0;NULL;Orlando;NULL;Suarez;NULL;0
19002;IN;0;NULL;Veronica;NULL;Rodriguez;NULL;1
19003;IN;0;NULL;Nicholas;L;Harris;NULL;2
19004;IN;0;NULL;Nicholas;NULL;Martin;NULL;0
19005;IN;0;NULL;Veronica;A;Sanchez;NULL;1
19006;IN;0;NULL;Nicholas;D;Thompson;NULL;0
19007;IN;0;NULL;Nicholas;NULL;Garcia;NULL;1
19008;IN;0;NULL;Veronica;NULL;Perez;NULL;1
19009;IN;0;NULL;Gary;L;Martin;NULL;1
19010;IN;0;NULL;Nicholas;L;Martinez;NULL;0
19011;IN;0;NULL;Gary;NULL;Gomez;NULL;1
19012;IN;0;NULL;Nicholas;NULL;Robinson;NULL;1
19013;IN;0;NULL;Gary;NULL;Ruiz;NULL;2
19014;IN;0;NULL;Lauren;K;Watson;NULL;0
19015;IN;0;NULL;Lauren;R;Brooks;NULL;0
19016;IN;0;NULL;Gary;NULL;Diaz;NULL;0
19017;IN;0;NULL;Lauren;A;Kelly;NULL;2
19018;IN;0;NULL;Gary;NULL;Hernandez;NULL;0
19019;IN;0;NULL;Lauren;NULL;Sanders;NULL;2
19020;IN;0;NULL;Lauren;J;Price;NULL;0
19021;IN;0;NULL;Gary;NULL;Alvarez;NULL;0
19022;IN;0;NULL;Gary;E;Jimenez;NULL;0
19023;IN;0;NULL;Lauren;M;Bennett;NULL;1
19024;IN;0;NULL;Orlando;NULL;Sanz;NULL;0
19025;IN;0;NULL;Gary;E;Moreno;NULL;2
19026;IN;0;NULL;Gary;D;Munoz;NULL;0
19027;IN;0;NULL;Gary;C;Alonso;NULL;0
19028;IN;0;NULL;Gary;NULL;Romero;NULL;0
19029;IN;0;NULL;Lauren;I;Wood;NULL;2
19030;IN;0;NULL;Gary;E;Navarro;NULL;1
19031;IN;0;NULL;Gary;C;Gutierrez;NULL;0
19032;IN;0;NULL;Gary;NULL;Dominguez;NULL;1
19033;IN;0;NULL;Gary;B;Gill;NULL;0
19034;IN;0;NULL;Lauren;M;Barnes;NULL;1
19035;IN;0;NULL;Lauren;NULL;Ross;NULL;0
19036;IN;0;NULL;Gary;NULL;Vazquez;NULL;0
19037;IN;0;NULL;Orlando;NULL;Rubio;NULL;0
19038;IN;0;NULL;Gary;NULL;Blanco;NULL;0
19039;IN;0;NULL;Lauren;E;Henderson;NULL;0
19040;IN;0;NULL;Lauren;NULL;Coleman;NULL;1
19041;IN;0;NULL;Lauren;S;Jenkins;NULL;0
19042;IN;0;NULL;Gary;G;Serrano;NULL;1
19043;IN;0;NULL;Gary;S;Ramos;NULL;0
19044;IN;0;NULL;Lauren;NULL;Perry;NULL;0
19045;IN;0;NULL;Gary;R;Carlson;NULL;0
19046;IN;0;NULL;Lauren;E;Powell;NULL;0
19047;IN;0;NULL;Lauren;C;Long;NULL;1
19048;IN;0;NULL;Lauren;A;Patterson;NULL;2
19049;IN;0;NULL;Lauren;E;Hughes;NULL;0
19050;IN;0;NULL;Gary;M;Rubio;NULL;2
19051;IN;0;NULL;Gary;NULL;Ortega;NULL;0
19052;IN;0;NULL;Craig;M;Martin;NULL;1
19053;IN;0;NULL;Lauren;R;Washington;NULL;1
19054;IN;0;NULL;Craig;D;Gomez;NULL;0
19055;IN;0;NULL;Lauren;NULL;Butler;NULL;1
19056;IN;0;NULL;Craig;C;Ruiz;NULL;1
19057;IN;0;NULL;Craig;M;Diaz;NULL;0
19058;IN;0;NULL;Craig;NULL;Jiménez;NULL;2
19059;IN;0;NULL;Craig;N;Moreno;NULL;1
19060;IN;0;NULL;Craig;V;Munoz;NULL;2
19061;IN;0;NULL;Lauren;M;Foster;NULL;0
19062;IN;0;NULL;Craig;A;Alonso;NULL;0
19063;IN;0;NULL;Lauren;NULL;Gonzales;NULL;0
19064;IN;0;NULL;Lauren;NULL;Bryant;NULL;0
19065;IN;0;NULL;Craig;NULL;Romero;NULL;1
19066;IN;0;NULL;Craig;NULL;Navarro;NULL;0
19067;IN;0;NULL;Nelson;NULL;Martin;NULL;1
19068;IN;0;NULL;Craig;NULL;Gutierrez;NULL;1
19069;IN;0;NULL;Lauren;NULL;Alexander;NULL;1
19070;IN;0;NULL;Lauren;T;Russell;NULL;1
19071;IN;0;NULL;Lauren;A;Griffin;NULL;1
19072;IN;0;NULL;Lauren;A;Diaz;NULL;1
19073;IN;0;NULL;Craig;R;Gill;NULL;0
19074;IN;0;NULL;Megan;L;Stewart;NULL;0
19075;IN;0;NULL;Megan;J;Sanchez;NULL;0
19076;IN;0;NULL;Craig;NULL;Vazquez;NULL;0
19077;IN;0;NULL;Craig;NULL;Blanco;NULL;0
19078;IN;0;NULL;Megan;NULL;Morris;NULL;0
19079;IN;0;NULL;Megan;M;Rogers;NULL;2
19080;IN;0;NULL;Megan;A;Reed;NULL;2
19081;IN;0;NULL;Megan;J;Cook;NULL;0
19082;IN;0;NULL;Craig;NULL;Ramos;NULL;0
19083;IN;0;NULL;Craig;G;Carlson;NULL;1
19084;IN;0;NULL;Megan;E;Morgan;NULL;0
19085;IN;0;NULL;Megan;NULL;Blue;NULL;0
19086;IN;0;NULL;Craig;NULL;Suarez;NULL;0
19087;IN;0;NULL;Nelson;L;Gomez;NULL;1
19088;IN;0;NULL;Craig;M;Sanz;NULL;0
19089;IN;0;NULL;Craig;NULL;Rubio;NULL;2
19090;IN;0;NULL;Megan;L;Murphy;NULL;0
19091;IN;0;NULL;Megan;C;Bailey;NULL;0
19092;IN;0;NULL;Megan;C;Rivera;NULL;0
19093;IN;0;NULL;Craig;NULL;Ortega;NULL;0
19094;IN;0;NULL;Derrick;NULL;Martin;NULL;2
19095;IN;0;NULL;Derrick;NULL;Gomez;NULL;1
19096;IN;0;NULL;Derrick;C;Ruiz;NULL;1
19097;IN;0;NULL;Derrick;R;Diaz;NULL;1
19098;IN;0;NULL;Derrick;NULL;Hernandez;NULL;0
19099;IN;0;NULL;Megan;M;Richardson;NULL;1
19100;IN;0;NULL;Megan;A;Cox;NULL;1
19101;IN;0;NULL;Derrick;B;Jiménez;NULL;0
19102;IN;0;NULL;Nelson;NULL;Ruiz;NULL;1
19103;IN;0;NULL;Derrick;C;Moreno;NULL;0
19104;IN;0;NULL;Mary;W;Howard;NULL;0
19105;IN;0;NULL;Derrick;NULL;Munoz;NULL;0
19106;IN;0;NULL;Megan;K;Ward;NULL;0
19107;IN;0;NULL;Megan;S;Torres;NULL;0
19108;IN;0;NULL;Derrick;W;Alonso;NULL;0
19109;IN;0;NULL;Megan;NULL;Peterson;NULL;1
19110;IN;0;NULL;Megan;W;Gray;NULL;2
19111;IN;0;NULL;Derrick;NULL;Romero;NULL;0
19112;IN;0;NULL;Megan;C;Ramirez;NULL;2
19113;IN;0;NULL;Derrick;NULL;Navarro;NULL;0
19114;IN;0;NULL;Megan;S;James;NULL;0
19115;IN;0;NULL;Derrick;NULL;Torres;NULL;1
19116;IN;0;NULL;Derrick;A;Dominguez;NULL;1
19117;IN;0;NULL;Megan;S;Watson;NULL;1
19118;IN;0;NULL;Megan;NULL;Brooks;NULL;2
19119;IN;0;NULL;Megan;NULL;Kelly;NULL;1
19120;IN;0;NULL;Derrick;NULL;Vazquez;NULL;1
19121;IN;0;NULL;Megan;A;Sanders;NULL;0
19122;IN;0;NULL;Warren;S;Jai;NULL;1
19123;IN;0;NULL;Kelvin;L;Liang;NULL;0
19124;IN;0;NULL;Nelson;C;Diaz;NULL;2
19125;IN;0;NULL;Derrick;NULL;Bradley;NULL;2
19126;IN;0;NULL;Derrick;NULL;Serrano;NULL;0
19127;IN;0;NULL;Derrick;NULL;Ramos;NULL;0
19128;IN;0;NULL;Megan;NULL;Price;NULL;0
19129;IN;0;NULL;Derrick;R;Carlson;NULL;2
19130;IN;0;NULL;Megan;J;Bennett;NULL;0
19131;IN;0;NULL;Derrick;R;Schmidt;NULL;0
19132;IN;0;NULL;Megan;C;Wood;NULL;0
19133;IN;0;NULL;Derrick;P;Rubio;NULL;0
19134;IN;0;NULL;Megan;J;Barnes;NULL;1
19135;IN;0;NULL;Casey;J;Martin;NULL;2
19136;IN;0;NULL;Megan;R;Ross;NULL;2
19137;IN;0;NULL;Casey;NULL;Gomez;NULL;1
19138;IN;0;NULL;Nelson;NULL;Hernandez;NULL;1
19139;IN;0;NULL;Casey;T;Rowe;NULL;0
19140;IN;0;NULL;Megan;NULL;Henderson;NULL;0
19141;IN;0;NULL;Megan;C;Coleman;NULL;0
19142;IN;0;NULL;Casey;S;Diaz;NULL;2
19143;IN;0;NULL;Casey;I;Hernandez;NULL;0
19144;IN;0;NULL;Megan;R;Jenkins;NULL;0
19145;IN;0;NULL;Casey;A;Alvarez;NULL;0
19146;IN;0;NULL;Casey;NULL;Jiménez;NULL;2
19147;IN;0;NULL;Megan;NULL;Powell;NULL;0
19148;IN;0;NULL;Megan;J;Long;NULL;1
19149;IN;0;NULL;Casey;NULL;Moreno;NULL;0
19150;IN;0;NULL;Mary;NULL;Patterson;NULL;0
19151;IN;0;NULL;Casey;W;Munoz;NULL;0
19152;IN;0;NULL;Megan;W;Hughes;NULL;0
19153;IN;0;NULL;Casey;E;Alonso;NULL;0
19154;IN;0;NULL;Megan;N;Flores;NULL;1
19155;IN;0;NULL;Megan;R;Washington;NULL;0
19156;IN;0;NULL;Megan;D;Butler;NULL;2
19157;IN;0;NULL;Casey;NULL;Navarro;NULL;0
19158;IN;0;NULL;Casey;NULL;Gutierrez;NULL;0
19159;IN;0;NULL;Casey;NULL;Torres;NULL;1
19160;IN;0;NULL;Casey;NULL;Dominguez;NULL;0
19161;IN;0;NULL;Casey;NULL;Gill;NULL;0
19162;IN;0;NULL;Casey;S;Vazquez;NULL;2
19163;IN;0;NULL;Casey;NULL;Browning;NULL;1
19164;IN;0;NULL;Megan;L;Stone;NULL;0
19165;IN;0;NULL;Mary;NULL;Foster;NULL;0
19166;IN;0;NULL;Casey;O;Serrano;NULL;2
19167;IN;0;NULL;Casey;C;Ramos;NULL;0
19168;IN;0;NULL;Casey;G;Carlson;NULL;2
19169;IN;0;NULL;Casey;NULL;Suarez;NULL;2
19170;IN;0;NULL;Nelson;NULL;Jimenez;NULL;0
19171;IN;0;NULL;Casey;NULL;Sanz;NULL;0
19172;IN;0;NULL;Megan;NULL;Gonzales;NULL;1
19173;IN;0;NULL;Casey;A;Rubio;NULL;1
19174;IN;0;NULL;Casey;D;Ortega;NULL;2
19175;IN;0;NULL;Megan;NULL;Alexander;NULL;1
19176;IN;0;NULL;Philip;NULL;Gomez;NULL;1
19177;IN;0;NULL;Megan;NULL;Russell;NULL;1
19178;IN;0;NULL;Philip;NULL;Ruiz;NULL;0
19179;IN;0;NULL;Megan;A;Griffin;NULL;0
19180;IN;0;NULL;Megan;A;Diaz;NULL;0
19181;IN;0;NULL;Philip;J;Diaz;NULL;0
19182;IN;0;NULL;Brianna;L;Stewart;NULL;0
19183;IN;0;NULL;Brianna;P;Sanchez;NULL;1
19184;IN;0;NULL;Philip;NULL;Hernandez;NULL;0
19185;IN;0;NULL;Philip;A;Alvarez;NULL;1
19186;IN;0;NULL;Philip;B;Jimenez;NULL;0
19187;IN;0;NULL;Brianna;P;Morris;NULL;0
19188;IN;0;NULL;Nelson;R;Moreno;NULL;0
19189;IN;0;NULL;Philip;E;Moreno;NULL;1
19190;IN;0;NULL;Philip;M;Moyer;NULL;0
19191;IN;0;NULL;Brianna;NULL;Rogers;NULL;0
19192;IN;0;NULL;Philip;L;Alonso;NULL;1
19193;IN;0;NULL;Brianna;NULL;Reed;NULL;0
19194;IN;0;NULL;Brianna;E;Cook;NULL;0
19195;IN;0;NULL;Philip;F;Romero;NULL;0
19196;IN;0;NULL;Brianna;D;Morgan;NULL;1
19197;IN;0;NULL;Philip;NULL;Navarro;NULL;0
19198;IN;0;NULL;Brianna;R;Bell;NULL;0
19199;IN;0;NULL;Philip;M;Gutierrez;NULL;0
19200;IN;0;NULL;Brianna;K;Murphy;NULL;0
19201;IN;0;NULL;Brianna;NULL;Bailey;NULL;1
19202;IN;0;NULL;Philip;S;Torres;NULL;1
19203;IN;0;NULL;Brianna;A;Rivera;NULL;0
19204;IN;0;NULL;Philip;NULL;Dominguez;NULL;1
19205;IN;0;NULL;Brianna;NULL;Cooper;NULL;0
19206;IN;0;NULL;Philip;NULL;Gill;NULL;0
19207;IN;0;NULL;Philip;M;Blanco;NULL;1
19208;IN;0;NULL;Brianna;G;Richardson;NULL;0
19209;IN;0;NULL;Brianna;NULL;Cox;NULL;0
19210;IN;0;NULL;Philip;NULL;Ramos;NULL;2
19211;IN;0;NULL;Brianna;D;Howard;NULL;0
19212;IN;0;NULL;Brianna;S;Ward;NULL;0
19213;IN;0;NULL;Philip;P;Carlson;NULL;0
19214;IN;0;NULL;Brianna;M;Torres;NULL;0
19215;IN;0;NULL;Philip;M;Suarez;NULL;0
19216;IN;0;NULL;Philip;J;Sanz;NULL;0
19217;IN;0;NULL;Philip;P;Rubio;NULL;1
19218;IN;0;NULL;Brianna;W;Peterson;NULL;0
19219;IN;0;NULL;Philip;NULL;Ortega;NULL;0
19220;IN;0;NULL;Brianna;NULL;Gray;NULL;1
19221;IN;0;NULL;Victor;L;Martin;NULL;0
19222;IN;0;NULL;Victor;I;Gomez;NULL;1
19223;IN;0;NULL;Brianna;NULL;James;NULL;0
19224;IN;0;NULL;Nelson;NULL;Alonso;NULL;0
19225;IN;0;NULL;Victor;NULL;Ruiz;NULL;2
19226;IN;0;NULL;Brianna;NULL;Watson;NULL;0
19227;IN;0;NULL;Brianna;J;Brooks;NULL;2
19228;IN;0;NULL;Victor;L;Diaz;NULL;1
19229;IN;0;NULL;Victor;T;Hernandez;NULL;2
19230;IN;0;NULL;Victor;NULL;Alvarez;NULL;0
19231;IN;0;NULL;Brianna;C;Kelly;NULL;0
19232;IN;0;NULL;Brianna;T;Sandberg;NULL;2
19233;IN;0;NULL;Victor;NULL;Jimenez;NULL;1
19234;IN;0;NULL;Brianna;J;Price;NULL;2
19235;IN;0;NULL;Victor;L;Moreno;NULL;1
19236;IN;0;NULL;Victor;M;Muñoz;NULL;0
19237;IN;0;NULL;Victor;C;Romero;NULL;0
19238;IN;0;NULL;Brianna;NULL;Wood;NULL;0
19239;IN;0;NULL;Brianna;L;Ross;NULL;1
19240;IN;0;NULL;Nelson;NULL;Romero;NULL;0
19241;IN;0;NULL;Victor;J;Gutierrez;NULL;2
19242;IN;0;NULL;Victor;NULL;Torres;NULL;1
19243;IN;0;NULL;Victor;K;Dominguez;NULL;0
19244;IN;0;NULL;Brianna;C;Henderson;NULL;0
19245;IN;0;NULL;Victor;NULL;Gill;NULL;0
19246;IN;0;NULL;Joan;W;Coleman;NULL;2
19247;IN;0;NULL;Victor;R;Vazquez;NULL;0
19248;IN;0;NULL;Brianna;P;Jenkins;NULL;0
19249;IN;0;NULL;Victor;NULL;Blanco;NULL;0
19250;IN;0;NULL;Miguel;NULL;Severino;NULL;0
19251;IN;0;NULL;Brianna;W;Perry;NULL;0
19252;IN;0;NULL;Victor;D;Ramos;NULL;0
19253;IN;0;NULL;Victor;NULL;Carlson;NULL;0
19254;IN;0;NULL;Brianna;L;Powell;NULL;1
19255;IN;0;NULL;Victor;N;Suarez;NULL;0
19256;IN;0;NULL;Brianna;NULL;McDonald;NULL;0
19257;IN;0;NULL;Brianna;B;Patterson;NULL;0
19258;IN;0;NULL;Victor;NULL;Sanz;NULL;1
19259;IN;0;NULL;Brianna;A;Hughes;NULL;2
19260;IN;0;NULL;Victor;S;Rubio;NULL;0
19261;IN;0;NULL;Brianna;NULL;Flores;NULL;2
19262;IN;0;NULL;Victor;L;Ortega;NULL;0
19263;IN;0;NULL;Erik;NULL;Martin;NULL;0
19264;IN;0;NULL;Erik;T;Gomez;NULL;0
19265;IN;0;NULL;Brianna;B;Butler;NULL;0
19266;IN;0;NULL;Erik;S;Ruiz;NULL;2
19267;IN;0;NULL;Erik;S;Diaz;NULL;0
19268;IN;0;NULL;Erik;C;Hernandez;NULL;0
19269;IN;0;NULL;Brianna;E;Simmons;NULL;0
19270;IN;0;NULL;Erik;M;Alvarez;NULL;0
19271;IN;0;NULL;Brianna;NULL;Foster;NULL;2
19272;IN;0;NULL;Erik;H;Jimenez;NULL;0
19273;IN;0;NULL;Brianna;L;Gonzales;NULL;1
19274;IN;0;NULL;Nelson;J;Harrison;NULL;2
19275;IN;0;NULL;Brianna;R;Bryant;NULL;0
19276;IN;0;NULL;Brianna;NULL;Alexander;NULL;2
19277;IN;0;NULL;Erik;E;Munoz;NULL;0
19278;IN;0;NULL;Brianna;M;Russell;NULL;0
19279;IN;0;NULL;Erik;R;Romero;NULL;1
19280;IN;0;NULL;Brianna;K;Griffin;NULL;0
19281;IN;0;NULL;Erik;E;Navarro;NULL;0
19282;IN;0;NULL;Brianna;M;Diaz;NULL;0
19283;IN;0;NULL;Olivia;B;Stewart;NULL;0
